id,normalized_name,category_code,founded_at,country_code
c:105401,we r play,games_video,2010-08-01,PAK
c:105408,auto parts network,ecommerce,2006-02-01,USA
c:10541,gamertrainer,other,2008-07-30,USA
c:105413,opsview,software,2005-01-01,GBR
c:105414,greenphire,software,2007-01-01,USA
c:10542,zkatter,mobile,2008-07-08,GBR
c:105426,youcaring,nonprofit,2011-04-01,USA
c:10543,biggerpockets,web,2004-08-01,USA
c:10544,reputation,web,2006-01-01,USA
c:10545,lrad,semiconductor,1980-01-01,USA
c:105451,nocoast hosting,network_hosting,2011-06-01,USA
c:105459,topster,web,2011-09-01,USA
c:105467,sellstage,ecommerce,2011-06-01,USA
c:10547,simpleleap software,software,2008-01-01,USA
c:105479,managewp,web,2010-06-01,CSS
c:105480,lifttickets,ecommerce,2010-03-22,USA
c:105486,miemagazine,other,2011-08-09,FIN
c:10549,mylocator,search,2003-05-16,USA
c:105490,cruisemuse,web,2007-10-02,USA
c:105491,zzalpha,other,2010-07-01,USA
c:105495,solutionship,software,2004-01-01,CAN
c:105499,personalis,biotech,2011-08-01,USA
c:10550,connectsolutions,enterprise,2007-01-01,USA
c:105519,hoppit,search,2011-01-01,USA
c:10553,inquest,software,1999-01-01,USA
c:10554,intelligenes,software,2005-07-01,PAK
c:105546,mydealbag,web,2010-01-01,CAN
c:10555,flashants,mobile,2001-03-28,TWN
c:10556,senderok,software,2007-05-01,UKR
c:105579,gmgrafics,network_hosting,2010-01-01,CRI
c:105592,west world media,news,2007-01-01,USA
c:1056,polyvore,web,2007-02-01,USA
c:10560,3scale,enterprise,2007-12-01,ESP
c:105606,opdrop,web,2011-08-01,USA
c:10561,oliver wyman,consulting,1972-01-01,USA
c:105611,concept searching,software,2002-01-01,USA
c:105629,zatz,web,1998-01-01,USA
c:10563,the next web,news,2008-01-01,NLD
c:10564,blog08,other,2008-02-04,NLD
c:105642,traveltriangle,travel,2011-07-01,IND
c:105656,cogeon,education,2009-09-15,DEU
c:10566,nomadesk,enterprise,2004-09-20,USA
c:10567,sibelius software,software,1986-01-01,GBR
c:10568,briteclick,search,2007-12-01,USA
c:105687,xtium,enterprise,2004-01-01,USA
c:10569,buck,mobile,2007-01-01,USA
c:105699,hipway,travel,2010-10-10,RUS
c:10570,spectrum bridge,network_hosting,2007-03-01,USA
c:105702,agilebio,software,2002-06-01,FRA
c:105704,rootstock software,software,2008-01-01,USA
c:105707,mvp vault,sports,2011-08-16,USA
c:105717,brotips,games_video,2011-03-01,CAN
c:10574,360pi,software,2007-07-01,CAN
c:105756,technogies,other,2011-03-15,PAK
c:10577,shastic,software,2008-01-07,USA
c:105775,wnm live,web,2010-06-01,USA
c:105789,sortal,ecommerce,2010-01-01,ISR
c:10579,fivesprockets,public_relations,2007-01-01,USA
c:10581,lolapps,web,2008-01-01,USA
c:10582,weread,network_hosting,2007-01-01,USA
c:10583,stylesight,fashion,2004-01-01,USA
c:105833,rab telecom canada,consulting,2010-06-03,CAN
c:105834,nest,finance,2011-01-03,HKG
c:10584,bakespace,web,2006-08-22,USA
c:105842,wodache,mobile,2011-05-01,CHN
c:105862,mailgrupo,public_relations,2011-03-01,BRA
c:105863,prophecis technologies,software,2010-04-01,IND
c:10587,saytype,mobile,2007-12-01,USA
c:105886,pixel paddock,software,2011-02-24,USA
c:105893,roses rye,ecommerce,2011-09-01,USA
c:10592,call me later,web,2008-01-01,USA
c:105926,emagazines,ecommerce,2011-07-16,USA
c:105933,89n,web,2011-07-01,AUS
c:105951,leadlifter,advertising,2007-07-01,USA
c:105954,share media,mobile,2011-04-01,HKG
c:105977,convers8,software,2010-01-01,NLD
c:106,icontact,messaging,2003-07-02,USA
c:10602,blip fm,web,2008-01-01,USA
c:10604,internet brands,web,1998-01-01,USA
c:106058,kopcha business solutions,consulting,2007-02-23,TUR
c:106079,credorax,ecommerce,2008-01-01,USA
c:10608,loosehead software,mobile,2004-04-25,USA
c:106086,twoppy,public_relations,2010-01-01,NLD
c:106098,transit home stay,other,2004-01-12,IND
c:1061,madeit,web,2007-10-01,USA
c:10610,geodelic systems,mobile,2008-01-01,USA
c:106109,the sound pipe media,mobile,2005-01-02,GBR
c:106123,leadspend,messaging,2008-11-01,USA
c:10614,inuvo,advertising,2009-08-01,USA
c:106149,dimusica livebeats,games_video,2010-01-01,CHE
c:106156,forward internet group,web,2004-08-01,GBR
c:106165,great lakes computer,enterprise,1986-01-01,USA
c:10617,litmus media,software,1999-01-01,USA
c:1062,23andme,biotech,2006-04-01,USA
c:10620,piematrix,web,2005-07-01,USA
c:106206,west interactive,ecommerce,2004-02-18,FRA
c:10621,connectbeam,software,2005-01-01,USA
c:106222,dropost it,messaging,2011-07-01,USA
c:106243,poolhouse enterprises,web,2007-04-01,CAN
c:106262,saliba ventures,consulting,2009-01-01,USA
c:106279,genuine interactive,advertising,2004-01-01,USA
c:10628,vlytics,other,2008-03-01,USA
c:10629,smarttouch mobile,mobile,2007-01-01,USA
c:106291,definedlogic,other,2002-01-01,USA
c:1063,yume,advertising,2004-01-01,USA
c:106303,apps culture,mobile,2010-10-15,IND
c:106304,logogarden,software,2011-07-01,USA
c:10631,thetmsway,mobile,2008-10-01,HKG
c:10632,qfx solutions,consulting,2003-01-01,GBR
c:106325,bixti,ecommerce,2010-11-01,ARG
c:10633,snappages,web,2008-01-01,USA
c:106341,moonball labs,mobile,2011-05-01,USA
c:106344,unrabble,software,2009-01-01,USA
c:106349,wabeebwa,web,2011-08-17,USA
c:10637,ifavr,other,2008-01-01,USA
c:106371,pago mobile,ecommerce,2011-01-01,USA
c:106377,toogethr,mobile,2011-01-01,NLD
c:10638,raizlabs,software,2003-09-11,USA
c:10639,it matters,consulting,2001-03-21,CAN
c:106396,top10,travel,2011-02-01,GBR
c:1064,woophy,web,2005-01-01,NLD
c:106419,marilynjean,web,2011-08-31,CAN
c:106437,crossfire technologies,web,2007-05-01,USA
c:10645,jibidee,other,2007-12-01,USA
c:10649,kidos,games_video,2011-11-25,USA
c:10652,band metrics,music,2008-01-01,USA
c:10655,tickergram,web,2008-01-01,USA
c:10659,ninety degree internet software 90di,search,2007-07-23,IND
c:106599,team fenom,other,2011-01-01,USA
c:10662,mashed life,web,2007-11-08,USA
c:10665,photothread,web,2008-01-01,USA
c:10669,taglocity,enterprise,2007-01-10,CAN
c:1067,adready,advertising,2006-01-01,USA
c:10671,adside,advertising,2007-01-01,USA
c:10672,listen,\N,1998-01-01,USA
c:10673,cinegest,semiconductor,2006-03-01,USA
c:10674,impulse devices,\N,1999-01-01,USA
c:106740,speedwagon online marketing,advertising,2009-12-15,MEX
c:10676,mitsubishi electric,hardware,1921-01-01,JPN
c:10677,helpstream,web,2004-01-01,USA
c:106775,honestly now,games_video,2010-01-01,USA
c:1068,treemo labs,mobile,2005-01-01,USA
c:10680,airset,enterprise,2003-01-01,USA
c:10681,altos research,ecommerce,2006-01-01,USA
c:10682,updatestar,software,2008-01-01,DEU
c:10684,gruvie,network_hosting,2007-01-01,USA
c:106895,leanport,software,2011-05-04,IND
c:1069,mochi media,advertising,2005-01-01,USA
c:10692,ibit lab,software,2007-01-01,USA
c:10693,600block,web,2007-01-01,USA
c:106933,dendreo,software,2011-08-01,FRA
c:10695,data jelly,software,2007-01-01,USA
c:10696,cytech engineering,ecommerce,2001-11-17,GRC
c:106979,leilaojp,ecommerce,2005-08-27,JPN
c:10699,goltergraphix,public_relations,2001-06-01,USA
c:107,meevee,games_video,2000-07-01,USA
c:1070,eloqua,enterprise,1999-01-01,USA
c:10700,gamelet,games_video,2008-03-18,TWN
c:10702,plastyc,finance,2006-01-01,USA
c:10703,penguin computing,software,1998-01-01,USA
c:10704,chegg,education,2005-01-01,USA
c:10705,xactly,analytics,2005-03-01,USA
c:10706,ideablade,software,2001-01-01,USA
c:107063,outrider sweden,advertising,2007-01-01,SWE
c:1071,ancestry,ecommerce,1983-01-01,USA
c:10711,i tv,games_video,2008-10-01,USA
c:10713,backcountry,ecommerce,1996-01-01,USA
c:10716,hangout industries,games_video,2005-01-01,USA
c:10718,ballerhouse,network_hosting,2007-01-01,USA
c:107188,simpirica spine,medical,2006-01-01,USA
c:1072,myfamily,web,1998-01-01,USA
c:107201,eduflix,web,2011-04-01,IND
c:10721,checkmarket,enterprise,2003-04-10,BEL
c:107225,paessler,software,1997-01-01,DEU
c:107238,wjc law,legal,2009-01-01,USA
c:10726,expensify,software,2008-05-01,USA
c:10730,evoice,\N,1998-01-01,USA
c:107304,dealhomer,web,2011-05-01,USA
c:10731,3com,web,1980-01-01,USA
c:107311,influencer50,consulting,2003-01-01,USA
c:107328,newport computer services,hardware,1994-01-01,USA
c:107349,neighbours ie,other,2010-04-19,IRL
c:10736,utag,web,2008-09-05,AUS
c:10738,samepage in,public_relations,2007-01-01,USA
c:1074,slush pile reader,web,2009-10-15,USA
c:10740,holidaylettings,other,1999-01-01,GBR
c:107431,3degreesnation,web,2011-05-01,USA
c:107465,resunate,other,2011-04-18,USA
c:107475,gabriel marketing group,other,2009-01-01,USA
c:1075,blurb,ecommerce,2005-01-01,USA
c:10750,contestmachine,public_relations,2008-01-01,USA
c:107503,intelcompras,ecommerce,2004-05-25,MEX
c:10751,pixelpipe,mobile,2008-01-01,USA
c:10752,avazed,web,2008-08-30,ISL
c:107521,whatfolio,web,2011-09-09,GBR
c:10753,samepoint,web,2008-06-01,USA
c:10754,groqit,hardware,2005-05-01,USA
c:107565,buildinglayer,software,2011-01-01,USA
c:107576,social colleague,web,2011-08-01,IRL
c:107579,beeherd,software,2010-10-01,GBR
c:1076,myzenplanet,web,2006-04-01,USA
c:10761,easy it,web,2006-01-02,FRA
c:107610,litzia,consulting,2005-01-01,USA
c:10769,scripped,software,2007-07-07,USA
c:107719,franchise gator,other,2001-01-01,USA
c:107730,dealmates,ecommerce,2010-11-01,MYS
c:107735,moeo,games_video,2010-01-01,USA
c:107746,meridian,enterprise,2011-03-01,USA
c:1078,the climate,cleantech,2006-01-01,USA
c:10780,the a list,public_relations,1998-07-01,USA
c:10781,innerrewards,ecommerce,2008-04-01,USA
c:10782,cruvee,web,2007-03-01,USA
c:107850,storm cloud,advertising,2011-01-01,USA
c:10788,ruffwire,social,2005-01-21,USA
c:10790,sanvera solutions,advertising,2006-08-19,IND
c:10791,vichara technologies,software,2001-01-01,USA
c:10792,dhaka bd,software,1999-02-05,BGD
c:10793,fresh web services,ecommerce,2002-03-01,GBR
c:107930,igaworks,advertising,2006-12-01,KOR
c:10794,basekit platform,web,2008-01-01,GBR
c:10795,finjan,enterprise,1996-01-01,USA
c:10797,xbosoft,software,2006-11-01,USA
c:10799,nealite,consulting,2005-06-01,FRA
c:108,blinkx,games_video,2004-12-16,USA
c:1080,automattic,web,2005-07-01,USA
c:108052,pricing engine,advertising,2011-06-06,USA
c:108085,aventura hq,software,2007-01-01,USA
c:10809,babytel,public_relations,1991-01-01,CAN
c:10810,webtogs,ecommerce,2008-01-01,GBR
c:108133,healthwyse,software,1998-06-01,USA
c:10816,groove club,games_video,1999-03-01,USA
c:10817,inadco,advertising,2008-04-01,USA
c:10818,aupeo,web,2008-01-01,DEU
c:10820,fastmetrics,hardware,2002-06-04,USA
c:10821,youcalc,enterprise,2006-06-01,DNK
c:10822,dropyourtalent,games_video,2008-08-08,USA
c:10823,spiral shell web,public_relations,2000-06-01,USA
c:10825,sysarc,consulting,2004-06-08,USA
c:10826,petciety,web,2006-01-01,USA
c:10827,owner list,ecommerce,2004-01-01,CAN
c:10828,speedsell,hardware,2007-08-01,GBR
c:10829,stuart matthews,advertising,1999-01-01,CAN
c:10830,zirana,web,2007-05-01,USA
c:10839,zume life,mobile,2006-07-25,USA
c:10841,design about town,web,2005-02-01,USA
c:108414,brian industries,mobile,2010-01-01,GBR
c:10843,pg learning,software,2004-01-01,RUS
c:10846,raland technologies,biotech,1999-01-01,USA
c:10847,computer consultants group,consulting,1995-01-01,USA
c:10848,metismo,mobile,2007-08-01,GBR
c:108498,rejoiner,ecommerce,2011-05-01,USA
c:10850,suitematch,web,2007-09-01,USA
c:10852,icomment,network_hosting,2005-02-09,USA
c:10855,teletech,software,1982-01-01,USA
c:10856,ncircle network security,software,1998-01-01,USA
c:10857,getfugu,software,2007-01-01,USA
c:10858,livehive systems,software,2005-12-01,CAN
c:108585,blue water satellite,cleantech,2009-02-01,USA
c:10859,it stocklist,web,2008-02-01,DEU
c:10864,fetchback,advertising,2007-04-01,USA
c:108645,firstpixel,games_video,1998-11-15,BRA
c:1087,edocr,enterprise,2007-04-01,GBR
c:10873,the society,web,2007-01-01,USA
c:108748,hiwaas,software,2012-12-15,PAK
c:10875,legkokredit,consulting,2004-06-15,RUS
c:108794,mazooma,ecommerce,2009-01-01,CAN
c:1088,tumblr,web,2007-02-01,USA
c:108854,drsdigital,software,2001-01-01,CHE
c:10887,e merges,software,2000-02-14,USA
c:10888,small business advertising network,advertising,2007-01-01,GBR
c:10889,rethink seo,consulting,2008-04-20,CAN
c:108908,merchant industry,other,2007-01-01,USA
c:10892,gays,network_hosting,2008-01-01,CHN
c:10893,appvee,mobile,2008-07-01,USA
c:10896,magnet technologies india,software,1999-05-27,IND
c:108961,shout,advertising,2011-01-01,USA
c:10899,blueface,public_relations,2004-01-01,IRL
c:109,mashery,enterprise,2006-05-01,USA
c:10900,hebei general metal netting,advertising,2003-06-09,CHN
c:10902,sciencestage,games_video,2008-09-01,DEU
c:10903,timerime,web,2008-04-26,NLD
c:109034,chakkr,web,2009-05-12,DEU
c:10904,idiro,software,2004-01-01,IRL
c:10906,buzzd,mobile,2007-11-01,USA
c:10908,meet now live,mobile,2007-08-01,USA
c:10912,clickatell,messaging,2000-01-01,USA
c:10913,consentry networks,network_hosting,2003-06-01,USA
c:10914,ikano communications,web,1999-12-01,USA
c:10915,loglogic,security,2002-01-01,USA
c:10917,sipera systems,security,2003-01-01,USA
c:10919,tula technology,\N,2008-01-01,USA
c:10920,equipe communications,public_relations,1999-01-01,USA
c:10921,geyser networks,hardware,1999-01-01,USA
c:109210,siminars,web,2009-09-01,USA
c:10925,nimble storage,enterprise,2008-01-01,USA
c:10926,aruba networks,\N,2002-01-01,USA
c:10928,sentient networks,public_relations,1995-01-01,USA
c:1093,picnik,web,2006-01-01,USA
c:10930,telera,software,1998-08-01,USA
c:10936,smartstops,software,2007-01-01,USA
c:109364,hall,messaging,2011-01-01,USA
c:10937,seedcore group,ecommerce,2005-10-08,IND
c:109389,radical fm,other,2010-06-15,USA
c:10939,nektra advanced computing,software,2003-11-01,ARG
c:1094,veodia,games_video,2006-01-01,USA
c:10940,dealbase,web,2008-06-01,USA
c:10941,cx digital media,advertising,1999-01-01,CAN
c:10942,catalyst s f,advertising,2007-06-01,USA
c:10943,integration new media inm,consulting,1989-01-01,CAN
c:10944,cliqset,web,2008-08-08,USA
c:109449,ravel,enterprise,2010-07-01,USA
c:10945,the solution group,software,2002-09-30,USA
c:10946,3biz,advertising,2005-10-10,GBR
c:10947,p3 new media,other,2007-09-01,USA
c:10948,big fish,games_video,2002-01-01,USA
c:109480,justfab,fashion,2010-02-01,USA
c:1095,utest,software,2007-08-01,USA
c:10950,zonablu networks,mobile,2005-02-03,ESP
c:10952,zen web solutions,advertising,2000-10-01,GBR
c:10954,brokerpolice,web,2008-07-07,USA
c:10955,3sigma,consulting,2000-09-01,FRA
c:10956,metranome,mobile,2007-01-01,CAN
c:10957,gravityspot,network_hosting,2007-11-01,USA
c:1096,phrasebase,web,2000-01-01,THA
c:10960,web ceo,software,2000-12-01,GBR
c:109603,intrinsic therapeutics,medical,2000-02-01,USA
c:109607,cardiokinetix,medical,2003-01-01,USA
c:10961,friendfeedholic,web,2008-09-03,TUR
c:10964,factor three software,\N,2007-01-01,USA
c:10965,lounge press,public_relations,2007-06-15,USA
c:109650,boefly,web,2010-01-01,USA
c:10966,wecando biz,web,2008-01-01,GBR
c:10967,streamline alliance,other,1999-01-05,USA
c:10968,conifer systems,software,2008-05-01,USA
c:10969,semantra,software,2003-01-01,USA
c:10970,wwctn,web,2008-08-15,GBR
c:109703,shopper up,search,2011-09-06,USA
c:10971,tabup,web,2007-01-01,USA
c:109713,nxfx studios,advertising,2001-12-07,USA
c:109718,signus labs,games_video,2009-10-15,RUS
c:10972,the creators vault,public_relations,2007-06-10,USA
c:10973,notifixious,public_relations,2008-06-01,USA
c:109758,shoprepublic,ecommerce,2010-09-14,ESP
c:10976,movoxx,mobile,2006-08-01,USA
c:10978,softshell,software,2006-09-01,CAN
c:109789,barcode media group,other,2010-01-01,USA
c:10979,teraburst networks,network_hosting,2000-01-01,USA
c:109797,bridge energy group,consulting,2006-01-01,USA
c:10980,rocketfuel,software,2007-07-07,USA
c:109819,flan tech,advertising,2009-06-30,HUN
c:109821,startapp,mobile,2010-12-01,USA
c:10987,viseno,advertising,2007-04-01,NOR
c:109871,algoritz technologies,advertising,2011-02-07,IND
c:109878,cymax,ecommerce,2004-01-01,CAN
c:109893,plugaround,web,2010-03-27,FRA
c:10992,nextep,software,2000-01-26,ITA
c:109934,upsellit,software,2005-01-01,USA
c:109939,just press print,ecommerce,2007-06-02,USA
c:10994,pagetraffic,advertising,2002-06-01,USA
c:10995,telesciences,software,1967-01-01,USA
c:10996,quantum voyage,public_relations,2004-10-01,USA
c:10997,magoosh,web,2009-02-01,USA
c:10998,alice,ecommerce,2008-06-01,USA
c:10999,nameprotect,other,1997-01-01,USA
c:11,fox interactive media,web,1979-06-01,USA
c:110,buzzster,web,2007-03-01,USA
c:1100,blinkbox,games_video,2006-01-01,GBR
c:11000,givology,other,2008-04-01,USA
c:11001,intalk,mobile,2007-01-01,USA
c:11002,colorplaza,web,1999-01-01,CHE
c:11003,flauntr,web,2007-01-01,CHE
c:11004,fotodesk,network_hosting,2008-01-01,CHE
c:11006,deskaway,enterprise,2007-01-01,IND
c:110078,netfort,network_hosting,2002-01-01,IRL
c:11009,nfl,sports,1920-08-20,USA
c:1101,payoneer,other,2005-04-01,USA
c:110110,punchcast,other,2011-06-01,CAN
c:110111,getaway packages,ecommerce,2002-02-06,USA
c:110118,kngroo,games_video,2011-07-09,USA
c:110129,simplefilings,software,2006-10-19,USA
c:11013,ipads,ecommerce,2008-07-18,USA
c:11015,perceptu,web,2009-01-01,USA
c:110158,telcred,security,2009-05-01,SWE
c:11017,nuresume,web,2008-01-01,USA
c:1102,chirp interactive,web,2007-08-01,USA
c:110226,zillabyte,analytics,2012-10-01,USA
c:11023,pciq,web,2006-01-01,GBR
c:11024,project dirt,web,2005-01-01,USA
c:11025,europages,search,1980-01-01,FRA
c:11027,casaswap,web,2004-01-01,DNK
c:1103,songkick,music,2007-06-01,GBR
c:11033,qpyn,mobile,2003-01-01,GBR
c:11034,pathable,network_hosting,2007-01-01,USA
c:110383,mobileigniter,mobile,2011-08-08,USA
c:1104,shopatron,enterprise,2001-10-10,USA
c:11040,csrwire,other,1999-09-01,USA
c:110405,urbanticker,advertising,2011-01-01,USA
c:110414,bizzibiz,\N,2011-01-01,USA
c:11042,gowalla,web,2007-08-28,USA
c:110436,alternate systems,other,1986-11-01,USA
c:11045,adpropel,software,2007-11-01,USA
c:11046,brick marketing,search,2005-01-30,USA
c:11048,imdb,web,1990-10-28,USA
c:1105,wix,web,2006-01-01,ISR
c:11052,gcr associates,consulting,1979-01-01,USA
c:11053,refinance,legal,1996-01-01,USA
c:11060,streetprices,ecommerce,1997-10-16,USA
c:110622,genius crowds,web,2010-09-01,USA
c:11065,directmoney,public_relations,2006-12-20,AUS
c:110668,firstfuel software,analytics,2011-09-01,USA
c:11068,freetreetravel,public_relations,2008-09-10,NLD
c:11069,banashri creatives,software,2006-05-07,IND
c:110691,get,social,2011-04-01,USA
c:1107,jackbe,software,2002-01-01,USA
c:11073,ziva software,mobile,2005-01-01,IND
c:11074,junkaloo,web,2008-08-08,USA
c:110743,altermune technologies,biotech,2010-01-01,USA
c:110746,bespoke global,ecommerce,2010-01-01,USA
c:110795,oneroof energy,cleantech,2009-01-01,USA
c:110797,tribevine,web,2008-12-01,FIN
c:11080,cpc computer consultants,ecommerce,1998-01-01,USA
c:11082,f5 networks,other,1996-02-01,USA
c:11084,backupanytime,public_relations,2006-01-01,IRL
c:110849,zencash,enterprise,2011-11-01,USA
c:110855,ag knowledgetech,consulting,2010-01-01,IND
c:11089,toputop,consulting,2008-08-01,IND
c:11090,endavo media and communications,games_video,2004-01-01,USA
c:11093,nabbit,mobile,2005-01-01,USA
c:11094,onvantage,software,2004-01-01,USA
c:110943,salesloft,software,2011-09-12,USA
c:11096,groundrez,public_relations,2007-06-01,USA
c:11098,viewbook,public_relations,2007-01-01,NLD
c:11099,mashup event,enterprise,2006-01-30,GBR
c:111,clipblast,web,2005-01-01,USA
c:111003,ijukebox,music,2010-02-22,USA
c:11101,neohire,consulting,2007-08-01,USA
c:111018,traverie,web,2011-09-01,USA
c:11103,ewoff network,web,2007-11-01,USA
c:11104,ablechair,advertising,2008-09-03,USA
c:11105,the company database,web,2008-08-01,USA
c:11107,wiebia,other,2007-10-10,BOL
c:11108,mobilytics,mobile,2007-07-01,USA
c:11109,amethon solutions,mobile,2000-02-01,AUS
c:1111,echosign,web,2005-07-15,USA
c:11111,xiamen everbeen magnet electron,other,1991-08-28,CHN
c:11115,curbsidebooty,web,2008-04-29,USA
